event_link,event_wikidata_id,event_name,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,silver,/wiki/Ilia_Karpenkov,Q107638985,Ilia Karpenkov,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1997-02-17,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,silver,/wiki/Kirill_Pisklov,Q107638980,Kirill Pisklov,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1996-09-22,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,silver,/wiki/Stanislav_Sharov,Q107638978,Stanislav Sharov,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1995-05-29,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,silver,/wiki/Alexander_Zuev_(basketball),Q107699728,Alexander Zuev,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1996-10-04,Q6581097,male,Q105002,Berezniki,"59.416666666667,56.783333333333",59.416666666667,56.783333333333,Q5400,Perm Krai,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,bronze,/wiki/Du%C5%A1an_Domovi%C4%87_Bulut,Q29857639,Dušan Domović Bulut,/wiki/Serbia_at_the_2020_Summer_Olympics,Q50014495,Serbia at the 2020 Summer Olympics,Q403,Serbia,1985-10-23,Q6581097,male,Q55630,Novi Sad,"45.264444444444,19.831666666667",45.264444444444,19.831666666667,Q16084152,Novi Sad City,RS1,Serbia - sever,RS12,Autonomous Province of Vojvodina,RS123,Južnobačka oblast
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,bronze,/wiki/Dejan_Majstorovi%C4%87,Q30500827,Dejan Majstorović,/wiki/Serbia_at_the_2020_Summer_Olympics,Q50014495,Serbia at the 2020 Summer Olympics,Q403,Serbia,1988-04-22,Q6581097,male,Q1092456,Stari Banovci,"44.983333333333,20.283333333333",44.983333333333,20.283333333333,Q1345447,Stara Pazova Municipality,RS1,Serbia - sever,RS11,City of Belgrade,RS110,City of Belgrade
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,bronze,/wiki/Aleksandar_Ratkov,Q107638993,Aleksandar Ratkov,/wiki/Serbia_at_the_2020_Summer_Olympics,Q50014495,Serbia at the 2020 Summer Olympics,Q403,Serbia,1992-03-11,Q6581097,male,Q3711,Belgrade,"44.816666666667,20.466666666667",44.816666666667,20.466666666667,Q2074197,Belgrade District,RS1,Serbia - sever,RS11,City of Belgrade,RS110,City of Belgrade
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_3x3_tournament,Q64369209,Basketball at the 2020 Summer Olympics – Men's 3x3 tournament,bronze,/wiki/Mihailo_Vasi%C4%87,Q107638989,Mihailo Vasić,/wiki/Serbia_at_the_2020_Summer_Olympics,Q50014495,Serbia at the 2020 Summer Olympics,Q403,Serbia,1993-07-20,Q6581097,male,Q3711,Belgrade,"44.816666666667,20.466666666667",44.816666666667,20.466666666667,Q2074197,Belgrade District,RS1,Serbia - sever,RS11,City of Belgrade,RS110,City of Belgrade
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,gold,/wiki/Stefanie_Dolson,Q16440418,Stefanie Dolson,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1992-01-08,Q6581072,female,Q976675,Port Jervis,"41.375555555556,-74.688888888889",41.375555555556,-74.688888888889,Q108618,Orange County,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,gold,/wiki/Allisha_Gray,Q29617945,Allisha Gray,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1995-01-12,Q6581072,female,Q520251,Greenwood,"34.189722222222,-82.154722222222",34.189722222222,-82.154722222222,Q502278,Greenwood County,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,gold,/wiki/Kelsey_Plum,Q20657581,Kelsey Plum,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1994-08-24,Q6581072,female,Q540727,Poway,"32.962777777778,-117.03583333333",32.962777777778,-117.03583333333,Q108143,San Diego County,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,gold,/wiki/Jackie_Young_(basketball),Q63101251,Jackie Young,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1997-09-16,Q6581072,female,Q2179848,Princeton,"38.3536,-87.5706",38.3536,-87.5706,Q506168,Gibson County,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,silver,/wiki/Evgeniia_Frolkina,Q106263580,Evgeniia Frolkina,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1997-07-28,Q6581072,female,Q5540,Penza,"53.2,45",53.2,45,Q5545,Penza Oblast,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,silver,/wiki/Olga_Frolkina,Q106263585,Olga Frolkina,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1997-07-28,Q6581072,female,Q5540,Penza,"53.2,45",53.2,45,Q5545,Penza Oblast,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,silver,/wiki/Yulia_Kozik,Q107608335,Yulia Kozik,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1997-02-17,Q6581072,female,Q135394,Dolgoprudny,"55.933333333333,37.5",55.933333333333,37.5,Q27477624,Dolgoprudny Urban Okrug,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,silver,/wiki/Anastasia_Logunova,Q20639740,Anastasia Logunova,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1990-07-20,Q6581072,female,Q649,Moscow,"55.755833333333,37.617777777778",55.755833333333,37.617777777778,Q1137842,Moscow Governorate,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,bronze,/wiki/Wan_Jiyuan,Q107636089,Wan Jiyuan,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,2002-07-13,Q6581072,female,Q19206,Heilongjiang,"48,129",48,129,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,bronze,/wiki/Wang_Lili_(basketball),Q107636107,Wang Lili,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1992-09-08,Q6581072,female,Q29003,Jiamusi,"46.80808,130.36531",46.80808,130.36531,Q19206,Heilongjiang,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,bronze,/wiki/Yang_Shuyu,Q107636120,Yang Shuyu,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,2002-03-06,Q6581072,female,Q15175,Guangdong,"23.4,113.5",23.4,113.5,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA
/wiki/Basketball_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_3x3_tournament,Q64369275,Basketball at the 2020 Summer Olympics – Women's 3x3 tournament,bronze,/wiki/Zhang_Zhiting,Q56875915,Zhang Zhiting,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1995-12-21,Q6581072,female,Q8686,Shanghai,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_C-1,Q76711065,canoeing at the 2020 Summer Olympics – men's slalom C-1,gold,/wiki/Benjamin_Sav%C5%A1ek,Q4889209,Benjamin Savšek,/wiki/Slovenia_at_the_2020_Summer_Olympics,Q42914269,Slovenia at the 2020 Summer Olympics,Q215,Slovenia,1987-03-24,Q6581097,male,Q437,Ljubljana,"46.05,14.516666666667",46.05,14.516666666667,Q3434113,Ljubljana City Municipality,SI0,Slovenija,SI04,Zahodna Slovenija,SI041,Osrednjeslovenska
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_C-1,Q76711065,canoeing at the 2020 Summer Olympics – men's slalom C-1,silver,/wiki/Luk%C3%A1%C5%A1_Rohan,Q20018282,Lukáš Rohan,/wiki/Czech_Republic_at_the_2020_Summer_Olympics,Q50014477,Czech Republic at the 2020 Summer Olympics,Q213,Czech Republic,1995-05-30,Q6581097,male,Q320939,Mělník,"50.35057067972,14.474193495734",50.35057067972,14.474193495734,Q852463,Mělník District,CZ0,Česko,CZ02,Střední Čechy,CZ020,Středočeský kraj
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_C-1,Q76711065,canoeing at the 2020 Summer Olympics – men's slalom C-1,bronze,/wiki/Sideris_Tasiadis,Q62199,Sideris Tasiadis,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1990-05-07,Q6581097,male,Q2749,Augsburg,"48.371666666667,10.898333333333",48.371666666667,10.898333333333,Q10557,Swabia,DE2,Bayern,DE27,Schwaben,DE271,"Augsburg, Kreisfreie Stadt"
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_K-1,Q76711074,canoeing at the 2020 Summer Olympics – men's slalom K-1,gold,"/wiki/Ji%C5%99%C3%AD_Prskavec_(canoeist,_born_1993)",Q13434479,Jiří Prskavec,/wiki/Czech_Republic_at_the_2020_Summer_Olympics,Q50014477,Czech Republic at the 2020 Summer Olympics,Q213,Czech Republic,1993-05-18,Q6581097,male,Q320939,Mělník,"50.35057067972,14.474193495734",50.35057067972,14.474193495734,Q852463,Mělník District,CZ0,Česko,CZ02,Střední Čechy,CZ020,Středočeský kraj
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_K-1,Q76711074,canoeing at the 2020 Summer Olympics – men's slalom K-1,silver,/wiki/Jakub_Grigar,Q21000999,Jakub Grigar,/wiki/Slovakia_at_the_2020_Summer_Olympics,Q42914255,Slovakia at the 2020 Summer Olympics,Q214,Slovakia,1997-04-27,Q6581097,male,Q272040,Liptovský Mikuláš,"49.081111111111,19.618055555556",49.081111111111,19.618055555556,Q545302,Liptovský Mikuláš District,SK0,Slovensko,SK03,Stredné Slovensko,SK031,Žilinský kraj
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_slalom_K-1,Q76711074,canoeing at the 2020 Summer Olympics – men's slalom K-1,bronze,/wiki/Hannes_Aigner,Q65541,Hannes Aigner,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1989-03-19,Q6581097,male,Q2749,Augsburg,"48.371666666667,10.898333333333",48.371666666667,10.898333333333,Q10557,Swabia,DE2,Bayern,DE27,Schwaben,DE271,"Augsburg, Kreisfreie Stadt"
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_C-1,Q76711071,Canoeing at the 2020 Summer Olympics – Women's slalom C-1,gold,/wiki/Jessica_Fox_(canoeist),Q348493,Jessica Fox,/wiki/Australia_at_the_2020_Summer_Olympics,Q56045618,Australia at the 2020 Summer Olympics,Q408,Australia,1994-06-11,Q6581072,female,Q23482,Marseille,"43.296666666667,5.3763888888889",43.296666666667,5.3763888888889,Q3240,Bouches-du-Rhône,FRL,Provence-Alpes-Côte d’Azur,FRL0,Provence-Alpes-Côte d’Azur,FRL04,Bouches-du-Rhône
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_C-1,Q76711071,Canoeing at the 2020 Summer Olympics – Women's slalom C-1,silver,/wiki/Mallory_Franklin,Q9255932,Mallory Franklin,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1994-06-19,Q6581072,female,Q464955,Windsor,"51.483333333333,-0.6",51.483333333333,-0.6,Q1368496,Windsor and Maidenhead,UKJ,South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",UKJ11,Berkshire
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_C-1,Q76711071,Canoeing at the 2020 Summer Olympics – Women's slalom C-1,bronze,/wiki/Andrea_Herzog,Q24961296,Andrea Herzog,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1999-12-09,Q6581072,female,Q8738,Meissen,"51.163611111111,13.4775",51.163611111111,13.4775,Q6313,Meissen District,DED,Sachsen,DED2,Dresden,DED2E,Meißen
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_K-1,Q76711075,canoeing at the 2020 Summer Olympics – women's slalom K-1,gold,/wiki/Ricarda_Funk,Q18719733,Ricarda Funk,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1992-04-14,Q6581072,female,Q522620,Bad Neuenahr-Ahrweiler,"50.544722222222,7.1133333333333",50.544722222222,7.1133333333333,Q8596,Ahrweiler,DEB,Rheinland-Pfalz,DEB1,Koblenz,DEB12,Ahrweiler
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_K-1,Q76711075,canoeing at the 2020 Summer Olympics – women's slalom K-1,silver,/wiki/Maialen_Chourraut,Q2718905,Maialen Chourraut,/wiki/Spain_at_the_2020_Summer_Olympics,Q42914281,Spain at the 2020 Summer Olympics,Q29,Spain,1983-03-08,Q6581072,female,Q932766,Lasarte-Oria,"43.267777777778,-2.02",43.267777777778,-2.02,Q2602877,Donostialdea (region),ES2,Noreste,ES21,País Vasco,ES212,Gipuzkoa
/wiki/Canoeing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_slalom_K-1,Q76711075,canoeing at the 2020 Summer Olympics – women's slalom K-1,bronze,/wiki/Jessica_Fox_(canoeist),Q348493,Jessica Fox,/wiki/Australia_at_the_2020_Summer_Olympics,Q56045618,Australia at the 2020 Summer Olympics,Q408,Australia,1994-06-11,Q6581072,female,Q23482,Marseille,"43.296666666667,5.3763888888889",43.296666666667,5.3763888888889,Q3240,Bouches-du-Rhône,FRL,Provence-Alpes-Côte d’Azur,FRL0,Provence-Alpes-Côte d’Azur,FRL04,Bouches-du-Rhône
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual_road_race,Q65242249,cycling at the 2020 Summer Olympics – men's individual road race,gold,/wiki/Richard_Carapaz,Q16298132,Richard Carapaz,/wiki/Ecuador_at_the_2020_Summer_Olympics,Q63986088,Ecuador at the 2020 Summer Olympics,Q736,Ecuador,1993-05-29,Q6581097,male,Q107275128,El Carmelo,NA,NA,NA,Q774988,Tulcán Canton,NA,NA,NA,NA,NA,NA
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual_road_race,Q65242249,cycling at the 2020 Summer Olympics – men's individual road race,silver,/wiki/Wout_van_Aert,Q15713449,Wout van Aert,/wiki/Belgium_at_the_2020_Summer_Olympics,Q42913761,Belgium at the 2020 Summer Olympics,Q31,Belgium,1994-09-15,Q6581097,male,Q383723,Herentals,"51.1766666666667,4.83638888888889",51.1766666666667,4.83638888888889,Q90911,Arrondissement of Turnhout,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,BE213,Arr. Turnhout
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual_road_race,Q65242249,cycling at the 2020 Summer Olympics – men's individual road race,bronze,/wiki/Tadej_Poga%C4%8Dar,Q26904312,Tadej Pogačar,/wiki/Slovenia_at_the_2020_Summer_Olympics,Q42914269,Slovenia at the 2020 Summer Olympics,Q215,Slovenia,1998-09-21,Q6581097,male,Q6419666,Klanec,"46.212644444444,14.531219444444",46.212644444444,14.531219444444,Q963986,Komenda Municipality,SI0,Slovenija,SI04,Zahodna Slovenija,SI041,Osrednjeslovenska
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_road_time_trial,Q65242227,cycling at the 2020 Summer Olympics – men's individual time trial,gold,/wiki/Primo%C5%BE_Rogli%C4%8D,Q2110167,Primož Roglič,/wiki/Slovenia_at_the_2020_Summer_Olympics,Q42914269,Slovenia at the 2020 Summer Olympics,Q215,Slovenia,1989-10-29,Q6581097,male,Q8011202,Trbovlje,"46.15,15.05",46.15,15.05,Q15925,Municipality of Trbovlje,SI0,Slovenija,SI03,Vzhodna Slovenija,SI034,Savinjska
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_road_time_trial,Q65242227,cycling at the 2020 Summer Olympics – men's individual time trial,silver,/wiki/Tom_Dumoulin,Q958187,Tom Dumoulin,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1990-11-11,Q6581097,male,Q1309,Maastricht,"50.866666666667,5.6833333333333",50.866666666667,5.6833333333333,Q1093,Limburg,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),BE223,Arr. Tongeren
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_road_time_trial,Q65242227,cycling at the 2020 Summer Olympics – men's individual time trial,bronze,/wiki/Rohan_Dennis,Q509227,Rohan Dennis,/wiki/Australia_at_the_2020_Summer_Olympics,Q56045618,Australia at the 2020 Summer Olympics,Q408,Australia,1990-05-28,Q6581097,male,Q5112,Adelaide,"-34.9275,138.6",-34.9275,138.6,Q35715,South Australia,NA,NA,NA,NA,NA,NA
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual_road_race,Q65242242,cycling at the 2020 Summer Olympics – women's individual road race,gold,/wiki/Anna_Kiesenhofer,Q26792853,Anna Kiesenhofer,/wiki/Austria_at_the_2020_Summer_Olympics,Q42913607,Austria at the 2020 Summer Olympics,Q40,Austria,1991-02-14,Q6581072,female,Q56651715,Niederkreuzstetten,"48.48036,16.47994",48.48036,16.47994,Q665417,Kreuzstetten,AT1,Ostösterreich,AT12,Niederösterreich,AT125,Weinviertel
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual_road_race,Q65242242,cycling at the 2020 Summer Olympics – women's individual road race,silver,/wiki/Annemiek_van_Vleuten,Q289826,Annemiek van Vleuten,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1982-10-08,Q6581072,female,Q984079,Vleuten,"52.1081,5.015",52.1081,5.015,Q776,Utrecht,NL3,West-Nederland,NL31,Utrecht,NL310,Utrecht
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual_road_race,Q65242242,cycling at the 2020 Summer Olympics – women's individual road race,bronze,/wiki/Elisa_Longo_Borghini,Q462480,Elisa Longo Borghini,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1991-12-10,Q6581072,female,Q3639,Verbania,"45.9227777777778,8.55194444444444",45.9227777777778,8.55194444444444,Q16312,Province of Verbano-Cusio-Ossola,ITC,Nord-Ovest,ITC1,Piemonte,ITC14,Verbano-Cusio-Ossola
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_road_time_trial,Q65242224,cycling at the 2020 Summer Olympics – women's individual time trial,gold,/wiki/Annemiek_van_Vleuten,Q289826,Annemiek van Vleuten,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1982-10-08,Q6581072,female,Q984079,Vleuten,"52.1081,5.015",52.1081,5.015,Q776,Utrecht,NL3,West-Nederland,NL31,Utrecht,NL310,Utrecht
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_road_time_trial,Q65242224,cycling at the 2020 Summer Olympics – women's individual time trial,silver,/wiki/Marlen_Reusser,Q30584542,Marlen Reusser,/wiki/Switzerland_at_the_2020_Summer_Olympics,Q42913992,Switzerland at the 2020 Summer Olympics,Q39,Switzerland,1991-09-20,Q6581072,female,Q10341,Jegenstorf,"47.049722222222,7.5069444444444",47.049722222222,7.5069444444444,Q11911,Canton of Bern,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,CH021,Bern
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_road_time_trial,Q65242224,cycling at the 2020 Summer Olympics – women's individual time trial,bronze,/wiki/Anna_van_der_Breggen,Q563737,Anna van der Breggen,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1990-04-18,Q6581072,female,Q793,Zwolle,"52.516666666667,6.1",52.516666666667,6.1,Q773,Overijssel,NL2,Oost-Nederland,NL21,Overijssel,NL211,Noord-Overijssel
/wiki/Cycling_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_sprint,Q77724390,cycling at the 2020 Summer Olympics – women's team sprint,gold,/wiki/Bao_Shanju,Q104209144,Bao Shanju,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1997-11-03,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
